,Label
21439,8
21440,7
21441,9
21442,8
21443,7
21444,8
21445,7
21446,0
21447,0
21448,0
21449,1
21450,0
21451,0
21452,0
21453,0
21454,0
21455,9
21456,8
21457,0
21458,2
21459,0
21460,0
21461,0
21462,0
21463,0
21464,0
21465,0
21466,0
21467,0
21468,0
21469,0
21470,0
21471,8
21472,4
21473,8
21474,0
21475,0
21476,0
21477,0
21478,0
21479,0
21480,0
21481,0
21482,0
21483,0
21484,0
21485,0
21486,0
21487,0
21488,0
21489,0
21490,0
21491,0
21492,0
21493,0
21494,3
21495,7
21496,0
21497,0
21498,0
21499,2
21500,0
21501,1
21502,4
21503,4
21504,0
21505,1
21506,7
21507,3
21508,0
21509,7
21510,0
21511,0
21512,0
21513,2
21514,4
21515,0
21516,0
21517,0
21518,0
21519,8
21520,0
21521,0
21522,3
21523,0
21524,0
21525,0
21526,0
21527,1
21528,4
21529,0
21530,0
21531,0
21532,0
21533,0
21534,0
21535,1
21536,0
21537,0
21538,0
21539,0
21540,0
21541,0
21542,0
21543,0
21544,0
21545,0
21546,0
21547,0
21548,0
21549,0
21550,8
21551,7
21552,0
21553,0
21554,0
21555,0
21556,0
21557,0
21558,9
21559,0
21560,7
21561,0
21562,4
21563,7
21564,0
21565,0
21566,4
21567,0
21568,7
21569,0
21570,0
21571,0
21572,0
21573,0
21574,8
21575,0
21576,0
21577,0
21578,0
21579,1
21580,0
21581,0
21582,4
21583,0
21584,4
21585,0
21586,8
21587,0
21588,0
21589,7
21590,7
21591,0
21592,8
21593,0
21594,0
21595,0
21596,7
21597,0
21598,3
21599,0
21600,0
21601,2
21602,0
21603,2
21604,7
21605,0
21606,8
21607,0
21608,9
21609,0
21610,4
21611,0
21612,0
21613,5
21614,0
21615,0
21616,0
21617,0
21618,0
21619,0
21620,0
21621,0
21622,4
21623,0
21624,0
21625,0
21626,0
21627,0
21628,4
21629,0
21630,0
21631,7
21632,9
21633,0
21634,0
21635,7
21636,7
21637,0
21638,4
21639,0
21640,4
21641,0
21642,0
21643,0
21644,9
21645,0
21646,0
21647,0
21648,0
21649,0
21650,4
21651,0
21652,0
21653,0
21654,0
21655,4
21656,0
21657,0
21658,0
21659,0
21660,0
21661,0
21662,0
21663,0
21664,2
21665,0
21666,0
21667,9
21668,4
21669,0
21670,0
21671,1
21672,0
21673,0
21674,0
21675,0
21676,0
21677,0
21678,7
21679,0
21680,0
21681,0
21682,0
21683,0
21684,7
21685,0
21686,0
21687,0
21688,0
21689,0
21690,7
21691,7
21692,0
21693,0
21694,0
21695,0
21696,0
21697,0
21698,0
21699,0
21700,7
21701,7
21702,0
21703,0
21704,7
21705,0
21706,0
21707,0
21708,7
21709,0
21710,0
21711,7
21712,0
21713,9
21714,0
21715,0
21716,0
21717,0
21718,0
21719,0
21720,0
21721,1
21722,0
21723,0
21724,0
21725,3
21726,0
21727,0
21728,0
21729,4
21730,0
21731,8
21732,0
21733,8
21734,0
21735,0
21736,0
21737,0
21738,0
21739,0
21740,0
21741,0
21742,0
21743,3
21744,0
21745,0
21746,8
21747,0
21748,0
21749,0
21750,0
21751,4
21752,0
21753,4
21754,0
21755,4
21756,0
21757,0
21758,0
21759,0
21760,7
21761,1
21762,3
21763,7
21764,0
21765,2
21766,4
21767,2
21768,0
21769,0
21770,0
21771,8
21772,8
21773,0
21774,0
21775,0
21776,0
21777,0
21778,0
21779,0
21780,0
21781,0
21782,0
21783,0
21784,0
21785,0
21786,0
21787,1
21788,0
21789,7
21790,0
21791,1
21792,8
21793,0
21794,0
21795,0
21796,7
21797,0
21798,0
21799,0
21800,0
21801,0
21802,0
21803,0
21804,0
21805,0
21806,0
21807,0
21808,0
21809,0
21810,8
21811,0
21812,0
21813,5
21814,0
21815,0
21816,1
21817,0
21818,8
21819,0
21820,9
21821,0
21822,0
21823,0
21824,3
21825,0
21826,7
21827,8
21828,0
21829,0
21830,0
21831,7
21832,0
21833,0
21834,4
21835,8
21836,8
21837,1
21838,4
21839,0
21840,0
21841,0
21842,4
21843,0
21844,0
21845,0
21846,0
21847,0
21848,7
21849,7
21850,0
21851,0
21852,8
21853,0
21854,0
21855,8
21856,0
21857,0
21858,0
21859,4
21860,0
21861,0
21862,0
21863,7
21864,2
21865,0
21866,0
21867,0
21868,0
21869,0
21870,0
21871,0
21872,3
21873,0
21874,0
21875,2
21876,0
21877,0
21878,4
21879,0
21880,0
21881,0
21882,8
21883,0
21884,4
21885,0
21886,1
21887,0
21888,2
21889,0
21890,0
21891,0
21892,0
21893,0
21894,0
21895,0
21896,0
21897,8
21898,0
21899,0
21900,0
21901,4
21902,0
21903,0
21904,0
21905,0
21906,0
21907,0
21908,0
21909,8
21910,7
21911,9
21912,0
21913,1
21914,0
21915,0
21916,0
21917,0
21918,0
21919,0
21920,5
21921,7
21922,0
21923,3
21924,1
21925,0
21926,0
21927,0
21928,8
21929,0
21930,0
21931,0
21932,1
21933,0
21934,0
21935,0
21936,0
21937,0
21938,0
21939,0
21940,0
21941,2
21942,2
21943,0
21944,9
21945,0
21946,0
21947,0
21948,0
21949,0
21950,1
21951,0
21952,7
21953,0
21954,1
21955,0
21956,9
21957,0
21958,0
21959,0
21960,7
21961,0
21962,7
21963,0
21964,0
21965,0
21966,0
21967,7
21968,1
21969,0
21970,0
21971,0
21972,0
21973,7
21974,0
21975,0
21976,0
21977,9
21978,3
21979,8
21980,0
21981,0
21982,2
21983,0
21984,7
21985,0
21986,0
21987,4
21988,0
21989,0
21990,1
21991,7
21992,1
21993,2
21994,1
21995,3
21996,0
21997,0
21998,0
21999,1
22000,0
22001,0
22002,0
22003,0
22004,0
22005,8
22006,2
22007,0
22008,0
22009,0
22010,7
22011,0
22012,0
22013,0
22014,0
22015,4
22016,0
22017,0
22018,7
22019,0
22020,7
22021,4
22022,0
22023,0
22024,0
22025,0
22026,0
22027,8
22028,8
22029,2
22030,0
22031,8
22032,4
22033,7
22034,8
22035,4
22036,0
22037,7
22038,0
22039,0
22040,7
22041,0
22042,8
22043,0
22044,8
22045,0
22046,0
22047,7
22048,7
22049,0
22050,0
22051,0
22052,8
22053,0
22054,0
22055,0
22056,0
22057,0
22058,0
22059,7
22060,0
22061,0
22062,2
22063,4
22064,0
22065,2
22066,0
22067,0
22068,3
22069,0
22070,0
22071,0
22072,0
22073,0
22074,0
22075,0
22076,9
22077,7
22078,6
22079,1
22080,7
22081,0
22082,0
22083,0
22084,0
22085,0
22086,0
22087,0
22088,0
22089,0
22090,0
22091,0
22092,0
22093,0
22094,0
22095,1
22096,0
22097,0
22098,9
22099,0
22100,0
22101,0
22102,0
22103,6
22104,7
22105,0
22106,0
22107,0
22108,0
22109,2
22110,0
22111,0
22112,0
22113,0
22114,0
22115,0
22116,0
22117,4
22118,0
22119,0
22120,0
22121,0
22122,0
22123,0
22124,0
22125,0
22126,3
22127,0
22128,8
22129,0
22130,7
22131,0
22132,0
22133,0
22134,0
22135,0
22136,0
22137,7
22138,4
22139,0
22140,2
22141,0
22142,1
22143,1
22144,4
22145,0
22146,0
22147,0
22148,0
22149,4
22150,8
22151,1
22152,7
22153,8
22154,0
22155,0
22156,0
22157,0
22158,1
22159,0
22160,0
22161,0
22162,0
22163,0
22164,1
22165,0
22166,7
22167,0
22168,0
22169,0
22170,0
22171,0
22172,0
22173,0
22174,0
22175,0
22176,0
22177,4
22178,1
22179,0
22180,0
22181,0
22182,0
22183,0
22184,0
22185,0
22186,0
22187,0
22188,7
22189,0
22190,0
22191,0
22192,0
22193,0
22194,0
22195,0
22196,0
22197,1
22198,0
22199,0
22200,0
22201,4
22202,0
22203,0
22204,0
22205,4
22206,0
22207,0
22208,0
22209,0
22210,0
22211,7
22212,4
22213,0
22214,0
22215,0
22216,0
22217,0
22218,8
22219,0
22220,0
22221,2
22222,0
22223,0
22224,8
22225,3
22226,1
22227,0
22228,0
22229,8
22230,2
22231,7
22232,0
22233,0
22234,0
22235,0
22236,7
22237,0
22238,7
22239,7
22240,0
22241,0
22242,1
22243,3
22244,0
22245,0
22246,0
22247,0
22248,0
22249,7
22250,7
22251,2
22252,0
22253,0
22254,0
22255,4
22256,0
22257,0
22258,0
22259,0
22260,0
22261,2
22262,0
22263,0
22264,9
22265,0
22266,0
22267,0
22268,0
22269,1
22270,0
22271,0
22272,0
22273,0
22274,0
22275,0
22276,0
22277,0
22278,0
22279,0
22280,0
22281,4
22282,0
22283,0
22284,0
22285,9
22286,0
22287,0
22288,0
22289,0
22290,5
22291,0
22292,0
22293,0
22294,5
22295,8
22296,4
22297,8
22298,0
22299,0
22300,0
22301,0
22302,0
22303,0
22304,7
22305,4
22306,0
22307,0
22308,0
22309,0
22310,7
22311,0
22312,0
22313,0
22314,9
22315,2
22316,0
22317,2
22318,1
22319,0
22320,0
22321,0
22322,0
22323,0
22324,9
22325,2
22326,0
22327,0
22328,0
22329,1
22330,0
22331,4
22332,0
22333,4
22334,0
22335,0
22336,0
22337,1
22338,0
22339,0
22340,8
22341,0
22342,0
22343,0
22344,2
22345,7
22346,0
22347,0
22348,0
22349,0
22350,8
22351,0
22352,8
22353,0
22354,4
22355,1
22356,0
22357,4
22358,0
22359,8
22360,0
22361,2
22362,4
22363,0
22364,0
22365,4
22366,7
22367,0
22368,0
22369,0
22370,2
22371,4
22372,8
22373,0
22374,1
22375,0
22376,0
22377,0
22378,0
22379,4
22380,0
22381,3
22382,8
22383,0
22384,4
22385,4
22386,0
22387,0
22388,0
22389,4
22390,0
22391,0
22392,0
22393,0
22394,0
22395,0
22396,0
22397,0
22398,3
22399,0
22400,0
22401,9
22402,0
22403,7
22404,1
22405,0
22406,0
22407,0
22408,4
22409,7
22410,0
22411,7
22412,0
22413,0
22414,0
22415,0
22416,0
22417,0
22418,0
22419,0
22420,7
22421,0
22422,0
22423,0
22424,0
22425,0
22426,0
22427,8
22428,0
22429,9
22430,3
22431,0
22432,0
22433,0
22434,0
22435,0
22436,0
22437,8
22438,0
22439,0
22440,3
22441,0
22442,0
22443,0
22444,0
22445,8
22446,7
22447,0
22448,7
22449,0
22450,0
22451,8
22452,0
22453,0
22454,0
22455,0
22456,8
22457,0
22458,0
22459,0
22460,0
22461,0
22462,1
22463,0
22464,0
22465,0
22466,0
22467,0
22468,0
22469,0
22470,0
22471,0
22472,0
22473,2
22474,4
22475,4
22476,0
22477,0
22478,0
22479,0
22480,0
22481,0
22482,0
22483,0
22484,0
22485,7
22486,0
22487,8
22488,0
22489,4
22490,7
22491,0
22492,0
22493,0
22494,0
22495,4
22496,7
22497,7
22498,7
22499,7
22500,8
22501,2
22502,0
22503,4
22504,0
22505,8
22506,0
22507,0
22508,0
22509,0
22510,4
22511,0
22512,0
22513,4
22514,0
22515,8
22516,0
22517,6
22518,0
22519,0
22520,0
22521,0
22522,0
22523,7
22524,8
22525,0
22526,0
22527,7
22528,0
22529,0
22530,0
22531,0
22532,0
22533,7
22534,8
22535,4
22536,7
22537,0
22538,1
22539,8
22540,0
22541,0
22542,8
22543,0
22544,1
22545,0
22546,7
22547,0
22548,0
22549,0
22550,0
22551,5
22552,0
22553,0
22554,1
22555,4
22556,0
22557,0
22558,0
22559,0
22560,0
22561,0
22562,8
22563,0
22564,0
22565,0
22566,0
22567,4
22568,2
22569,0
22570,0
22571,0
22572,0
22573,0
22574,0
22575,0
22576,0
22577,0
22578,0
22579,0
22580,0
22581,0
22582,7
22583,0
22584,0
22585,0
22586,7
22587,2
22588,0
22589,4
22590,0
22591,8
22592,0
22593,0
22594,0
22595,0
22596,0
22597,0
22598,5
22599,0
22600,0
22601,0
22602,7
22603,4
22604,7
22605,0
22606,7
22607,8
22608,3
22609,0
22610,0
22611,0
22612,0
22613,5
22614,0
22615,4
22616,0
22617,7
22618,0
22619,0
22620,0
22621,2
22622,0
22623,0
22624,0
22625,1
22626,0
22627,7
22628,0
22629,0
22630,0
22631,0
22632,0
22633,8
22634,0
22635,1
22636,0
22637,0
22638,1
22639,0
22640,0
22641,1
22642,0
22643,7
22644,0
22645,0
22646,0
22647,8
22648,7
22649,4
22650,0
22651,0
22652,0
22653,0
22654,8
22655,0
22656,0
22657,0
22658,0
22659,1
22660,0
22661,0
22662,0
22663,0
22664,0
22665,0
22666,0
22667,7
22668,0
22669,0
22670,0
22671,2
22672,0
22673,4
22674,0
22675,7
22676,0
22677,4
22678,0
22679,1
22680,0
22681,8
22682,7
22683,0
22684,7
22685,0
22686,7
22687,0
22688,0
22689,0
22690,4
22691,0
22692,0
22693,0
22694,2
22695,4
22696,0
22697,7
22698,7
22699,0
22700,0
22701,0
22702,0
22703,0
22704,4
22705,0
22706,4
22707,0
22708,8
22709,0
22710,0
22711,3
22712,0
22713,0
22714,0
22715,8
22716,0
22717,2
22718,0
22719,7
22720,1
22721,1
22722,0
22723,0
22724,0
22725,0
22726,0
22727,0
22728,0
22729,0
22730,0
22731,0
22732,9
22733,0
22734,1
22735,0
22736,0
22737,3
22738,9
22739,0
22740,0
22741,4
22742,4
22743,0
22744,0
22745,0
22746,0
22747,0
22748,0
22749,0
22750,5
22751,0
22752,0
22753,8
22754,0
22755,0
22756,0
22757,8
22758,0
22759,0
22760,9
22761,0
22762,7
22763,0
22764,0
22765,0
22766,0
22767,0
22768,0
22769,0
22770,0
22771,7
22772,7
22773,4
22774,0
22775,2
22776,0
22777,0
22778,0
22779,0
22780,0
22781,0
22782,0
22783,7
22784,8
22785,0
22786,7
22787,7
22788,1
22789,0
22790,2
22791,4
22792,8
22793,0
22794,0
22795,1
22796,0
22797,8
22798,0
22799,0
22800,8
22801,8
22802,9
22803,0
22804,0
22805,0
22806,0
22807,8
22808,0
22809,9
22810,0
22811,0
22812,0
22813,0
22814,0
22815,0
22816,0
22817,1
22818,0
22819,4
22820,0
22821,0
22822,9
22823,0
22824,9
22825,0
22826,0
22827,7
22828,0
22829,0
22830,7
22831,0
22832,0
22833,0
22834,4
22835,0
22836,0
22837,0
22838,0
22839,8
22840,0
22841,8
22842,2
22843,1
22844,0
22845,1
22846,0
22847,6
22848,0
22849,7
22850,7
22851,0
22852,0
22853,0
22854,0
22855,4
22856,0
22857,8
22858,1
22859,0
22860,0
22861,0
22862,0
22863,0
22864,0
22865,7
22866,0
22867,0
22868,0
22869,0
22870,0
22871,0
22872,0
22873,0
22874,0
22875,0
22876,0
22877,0
22878,8
22879,1
22880,0
22881,0
22882,0
22883,8
22884,0
22885,0
22886,8
22887,0
22888,0
22889,0
22890,0
22891,0
22892,0
22893,0
22894,0
22895,0
22896,0
22897,0
22898,2
22899,7
22900,0
22901,0
22902,0
22903,4
22904,0
22905,0
22906,0
22907,0
22908,0
22909,0
22910,0
22911,7
22912,0
22913,0
22914,0
22915,0
22916,0
22917,0
22918,1
22919,0
22920,0
22921,2
22922,8
22923,0
22924,0
22925,9
22926,0
22927,0
22928,0
22929,4
22930,0
22931,0
22932,0
22933,0
22934,0
22935,4
22936,0
22937,1
22938,0
22939,4
22940,0
22941,0
22942,0
22943,0
22944,7
22945,0
22946,0
22947,0
22948,0
22949,4
22950,4
22951,0
22952,0
22953,0
22954,0
22955,0
22956,7
22957,0
22958,0
22959,8
22960,1
22961,0
22962,8
22963,0
22964,0
22965,7
22966,4
22967,2
22968,0
22969,1
22970,0
22971,0
22972,7
22973,0
22974,0
22975,0
22976,2
22977,0
22978,9
22979,7
22980,0
22981,0
22982,0
22983,0
22984,0
22985,8
22986,0
22987,0
22988,1
22989,0
22990,8
22991,0
22992,0
22993,0
22994,0
22995,0
22996,0
22997,0
22998,0
22999,0
23000,5
23001,0
23002,0
23003,0
23004,4
23005,0
23006,0
23007,0
23008,4
23009,7
23010,8
23011,0
23012,0
23013,0
23014,0
23015,7
23016,0
23017,0
23018,0
23019,0
23020,0
23021,0
23022,5
23023,1
23024,0
23025,0
23026,7
23027,8
23028,7
23029,0
23030,0
23031,0
23032,0
23033,0
23034,0
23035,0
23036,0
23037,0
23038,0
23039,0
23040,0
23041,0
23042,0
23043,0
23044,0
23045,0
23046,0
23047,4
23048,7
23049,0
23050,7
23051,1
23052,1
23053,0
23054,9
23055,0
23056,0
23057,0
23058,0
23059,2
23060,0
23061,0
23062,0
23063,0
23064,2
23065,8
23066,9
23067,0
23068,0
23069,0
23070,0
23071,0
23072,0
23073,1
23074,0
23075,7
23076,0
23077,0
23078,7
23079,2
23080,0
23081,4
23082,1
23083,0
23084,0
23085,4
23086,0
23087,0
23088,0
23089,0
23090,0
23091,0
23092,0
23093,0
23094,0
23095,0
23096,0
23097,0
23098,7
23099,0
23100,5
23101,0
23102,7
23103,0
23104,0
23105,0
23106,0
23107,0
23108,0
23109,0
23110,0
23111,0
23112,0
23113,0
23114,0
23115,8
23116,0
23117,0
23118,0
23119,0
23120,0
23121,0
23122,8
23123,0
23124,0
23125,0
23126,1
23127,0
23128,0
23129,0
23130,0
23131,0
23132,0
23133,8
23134,5
23135,0
23136,0
23137,0
23138,1
23139,7
23140,0
23141,1
23142,0
23143,0
23144,7
23145,2
23146,0
23147,0
23148,0
23149,7
23150,0
23151,0
23152,7
23153,0
23154,0
23155,1
23156,0
23157,0
23158,7
23159,0
23160,0
23161,0
23162,0
23163,7
23164,1
23165,9
23166,0
23167,1
23168,7
23169,0
23170,0
23171,0
23172,0
23173,2
23174,1
23175,0
23176,0
23177,9
23178,0
23179,3
23180,0
23181,0
23182,0
23183,0
23184,7
23185,0
23186,9
23187,0
23188,0
23189,0
23190,4
23191,0
23192,1
23193,0
23194,2
23195,0
23196,0
23197,4
23198,7
23199,0
23200,8
23201,8
23202,0
23203,8
23204,0
23205,0
23206,0
23207,0
23208,0
23209,7
23210,0
23211,0
23212,0
23213,0
23214,0
23215,0
23216,3
23217,8
23218,0
23219,0
23220,0
23221,1
23222,0
23223,3
23224,0
23225,0
23226,0
23227,0
23228,5
23229,0
23230,0
23231,0
23232,8
23233,7
23234,0
23235,2
23236,0
23237,4
23238,0
23239,0
23240,7
23241,4
23242,1
23243,0
23244,0
23245,2
23246,0
23247,0
23248,7
23249,0
23250,4
23251,0
23252,0
23253,4
23254,0
23255,0
23256,1
23257,0
23258,0
23259,8
23260,7
23261,7
23262,0
23263,0
23264,0
23265,4
23266,0
23267,7
23268,0
23269,0
23270,0
23271,0
23272,0
23273,9
23274,0
23275,0
23276,8
23277,7
23278,0
23279,0
23280,0
23281,0
23282,4
23283,1
23284,0
23285,0
23286,8
23287,1
23288,0
23289,0
23290,0
23291,7
23292,0
23293,0
23294,0
23295,7
23296,0
23297,8
23298,0
23299,0
23300,0
23301,7
23302,0
23303,0
23304,4
23305,1
23306,0
23307,0
23308,0
23309,0
23310,0
23311,0
23312,8
23313,8
23314,0
23315,0
23316,0
23317,8
23318,0
23319,7
23320,4
23321,0
23322,0
23323,0
23324,4
23325,7
23326,0
23327,4
23328,0
23329,3
23330,0
23331,0
23332,1
23333,0
23334,7
23335,7
23336,0
23337,7
23338,0
23339,0
23340,0
23341,0
23342,0
23343,0
23344,8
23345,8
23346,0
23347,4
23348,2
23349,0
23350,7
23351,0
23352,0
23353,1
23354,0
23355,0
23356,0
23357,0
23358,0
23359,0
23360,0
23361,2
23362,0
23363,0
23364,9
23365,0
23366,0
23367,0
23368,0
23369,0
23370,0
23371,0
23372,0
23373,0
23374,0
23375,0
23376,5
23377,0
23378,7
23379,9
23380,0
23381,2
23382,3
23383,0
23384,4
23385,0
23386,0
23387,1
23388,0
23389,4
23390,0
23391,0
23392,8
23393,0
23394,9
23395,0
23396,0
23397,0
23398,0
23399,7
23400,0
23401,2
23402,0
23403,0
23404,0
23405,0
23406,0
23407,0
23408,8
23409,0
23410,7
23411,1
23412,0
23413,0
23414,2
23415,0
23416,0
23417,1
23418,0
23419,0
23420,0
23421,0
23422,0
23423,0
23424,7
23425,2
23426,4
23427,8
23428,0
23429,0
23430,2
23431,0
23432,0
23433,0
23434,8
23435,0
23436,0
23437,0
23438,1
23439,0
23440,8
23441,0
23442,0
23443,0
23444,0
23445,0
23446,0
23447,4
23448,0
23449,7
23450,1
23451,0
23452,0
23453,0
23454,0
23455,0
23456,0
23457,0
23458,0
23459,0
23460,4
23461,0
23462,8
23463,1
23464,0
23465,0
23466,0
23467,0
23468,0
23469,0
23470,0
23471,7
23472,0
23473,0
23474,0
23475,1
23476,0
23477,0
23478,0
23479,0
23480,5
23481,0
23482,0
23483,5
23484,0
23485,0
23486,0
23487,0
23488,1
23489,0
23490,0
23491,0
23492,0
23493,0
23494,0
23495,0
23496,0
23497,0
23498,0
23499,7
23500,0
23501,0
23502,0
23503,0
23504,0
23505,0
23506,0
23507,1
23508,0
23509,0
23510,0
23511,0
23512,9
23513,7
23514,9
23515,5
23516,2
23517,0
23518,0
23519,7
23520,0
23521,0
23522,3
23523,0
23524,7
23525,0
23526,8
23527,0
23528,0
23529,0
23530,0
23531,1
23532,0
23533,0
23534,0
23535,0
23536,1
23537,2
23538,0
23539,0
23540,0
23541,0
23542,1
23543,0
23544,7
23545,0
23546,0
23547,0
23548,0
23549,0
23550,0
23551,0
23552,8
23553,0
23554,0
23555,0
23556,0
23557,7
23558,0
23559,7
23560,1
23561,0
23562,0
23563,0
23564,0
23565,7
23566,0
23567,0
23568,3
23569,0
23570,0
23571,0
23572,0
23573,4
23574,0
23575,0
23576,7
23577,0
23578,0
23579,0
23580,0
23581,4
23582,1
23583,7
23584,0
23585,0
23586,0
23587,8
23588,0
23589,0
23590,1
23591,0
23592,8
23593,0
23594,7
23595,8
23596,0
23597,0
23598,0
23599,0
23600,1
23601,1
23602,0
23603,0
23604,0
23605,8
23606,0
23607,0
23608,4
23609,0
23610,0
23611,5
23612,0
23613,0
23614,0
23615,0
23616,0
23617,0
23618,0
23619,0
23620,0
23621,0
23622,0
23623,0
23624,0
23625,0
23626,4
23627,0
23628,2
23629,0
23630,0
23631,0
23632,0
23633,0
23634,0
23635,0
23636,3
23637,0
23638,0
23639,0
23640,0
23641,1
23642,8
23643,0
23644,7
23645,0
23646,0
23647,1
23648,0
23649,0
23650,0
23651,0
23652,8
23653,7
23654,0
23655,0
23656,0
23657,0
23658,0
23659,0
23660,0
23661,0
23662,0
23663,0
23664,0
23665,1
23666,0
23667,4
23668,0
23669,0
23670,0
23671,0
23672,8
23673,4
23674,0
23675,4
23676,8
23677,0
23678,0
23679,0
23680,0
23681,8
23682,0
23683,0
23684,0
23685,0
23686,0
23687,7
23688,0
23689,8
23690,7
23691,0
23692,0
23693,0
23694,8
23695,9
23696,2
23697,4
23698,0
23699,1
23700,0
23701,0
23702,0
23703,0
23704,0
23705,1
23706,7
23707,0
23708,5
23709,1
23710,1
23711,4
23712,0
23713,0
23714,0
23715,0
23716,5
23717,0
23718,0
23719,1
23720,7
23721,0
23722,0
23723,0
23724,0
23725,7
23726,7
23727,3
23728,0
23729,8
23730,0
23731,7
23732,0
23733,0
23734,2
23735,0
23736,0
23737,0
23738,0
23739,0
23740,0
23741,0
23742,4
23743,7
23744,8
23745,0
23746,4
23747,0
23748,7
23749,0
23750,4
23751,0
23752,0
23753,3
23754,4
23755,0
23756,0
23757,0
23758,8
23759,0
23760,0
23761,0
23762,8
23763,0
23764,0
23765,0
23766,7
23767,0
23768,0
23769,0
23770,0
23771,0
23772,0
23773,0
23774,2
23775,1
23776,0
23777,0
23778,0
23779,0
23780,0
23781,0
23782,3
23783,7
23784,0
23785,3
23786,1
23787,0
23788,0
23789,0
23790,0
23791,0
23792,0
23793,0
23794,0
23795,9
23796,0
23797,0
23798,0
23799,0
23800,0
23801,0
23802,0
23803,0
23804,0
23805,0
23806,8
23807,0
23808,0
23809,0
23810,0
23811,0
23812,0
23813,0
23814,0
23815,4
23816,0
23817,0
23818,0
23819,4
23820,0
23821,0
23822,0
23823,4
23824,0
23825,7
23826,2
23827,1
23828,0
23829,0
23830,0
23831,0
23832,0
23833,8
23834,0
23835,0
23836,0
23837,0
23838,0
23839,0
23840,0
23841,0
23842,7
23843,0
23844,9
23845,0
23846,0
23847,0
23848,9
23849,0
23850,8
23851,1
23852,0
23853,0
23854,0
23855,0
23856,9
23857,0
23858,7
23859,0
23860,1
23861,0
23862,9
23863,7
23864,3
23865,0
23866,0
23867,4
23868,5
23869,0
23870,4
23871,0
23872,2
23873,0
23874,0
23875,7
23876,0
23877,0
23878,7
23879,4
23880,0
23881,0
23882,0
23883,8
23884,0
23885,0
23886,0
23887,0
23888,0
23889,0
23890,4
23891,0
23892,0
23893,5
23894,1
23895,0
23896,0
23897,7
23898,0
23899,7
23900,0
23901,4
23902,0
23903,0
23904,0
23905,0
23906,7
23907,0
23908,1
23909,8
23910,0
23911,0
23912,0
23913,0
23914,0
23915,0
23916,0
23917,0
23918,0
23919,0
23920,0
23921,0
23922,0
23923,4
23924,8
23925,0
23926,0
23927,0
23928,3
23929,0
23930,7
23931,0
23932,0
23933,0
23934,4
23935,7
23936,0
23937,0
23938,0
23939,4
23940,0
23941,0
23942,0
23943,0
23944,0
23945,0
23946,0
23947,0
23948,0
23949,0
23950,0
23951,0
23952,0
23953,0
23954,0
23955,0
23956,0
23957,0
23958,0
23959,5
23960,0
23961,0
23962,0
23963,0
23964,0
23965,0
23966,2
23967,0
23968,0
23969,4
23970,2
23971,0
23972,0
23973,0
23974,7
23975,7
23976,8
23977,0
23978,0
23979,4
23980,4
23981,9
23982,0
23983,0
23984,7
23985,0
23986,0
23987,0
23988,0
23989,0
23990,0
23991,0
23992,0
23993,3
23994,3
23995,1
23996,0
23997,0
23998,7
23999,0
24000,0
24001,0
24002,0
24003,7
24004,0
24005,0
24006,0
24007,0
24008,0
24009,5
24010,0
24011,0
24012,1
24013,0
24014,0
24015,0
24016,0
24017,0
24018,0
24019,0
24020,0
24021,0
24022,4
24023,0
24024,8
24025,0
24026,7
24027,0
24028,0
24029,0
24030,0
24031,0
24032,0
24033,0
24034,2
24035,8
24036,0
24037,0
24038,0
24039,0
24040,0
24041,7
24042,1
24043,8
24044,0
24045,0
24046,9
24047,0
24048,1
24049,3
24050,0
24051,7
24052,0
24053,0
24054,0
24055,4
24056,0
24057,0
24058,0
24059,0
24060,8
24061,2
24062,0
24063,0
24064,3
24065,0
24066,0
24067,0
24068,0
24069,0
24070,0
24071,0
24072,1
24073,0
24074,9
24075,8
24076,7
24077,1
24078,9
24079,0
24080,8
24081,0
24082,4
24083,2
24084,0
24085,0
24086,0
24087,0
24088,5
24089,1
24090,0
24091,2
24092,0
24093,8
24094,0
24095,0
24096,0
24097,0
24098,4
24099,0
24100,0
24101,8
24102,0
24103,0
24104,8
24105,0
24106,0
24107,1
24108,0
24109,4
24110,0
24111,0
24112,0
24113,3
24114,4
24115,4
24116,0
24117,0
24118,8
24119,0
24120,0
24121,2
24122,0
24123,0
24124,0
24125,7
24126,0
24127,4
24128,0
24129,0
24130,8
24131,0
24132,3
24133,0
24134,0
24135,0
24136,0
24137,0
24138,0
24139,9
24140,0
24141,8
24142,7
24143,8
24144,4
24145,7
24146,0
24147,0
24148,6
24149,0
24150,0
24151,0
24152,7
24153,0
24154,0
24155,0
24156,0
24157,0
24158,7
24159,0
24160,0
24161,3
24162,0
24163,9
24164,0
24165,2
24166,0
24167,0
24168,7
24169,0
24170,7
24171,7
24172,0
24173,1
24174,0
24175,7
24176,0
24177,0
24178,0
24179,0
24180,0
24181,0
24182,7
24183,0
24184,0
24185,0
24186,0
24187,0
24188,0
24189,0
24190,0
24191,0
24192,0
24193,0
24194,0
24195,0
24196,8
24197,4
24198,0
24199,0
24200,0
24201,0
24202,0
24203,0
24204,4
24205,7
24206,4
24207,4
24208,5
24209,0
24210,9
24211,8
24212,0
24213,0
24214,0
24215,4
24216,0
24217,1
24218,0
24219,0
24220,0
24221,0
24222,7
24223,0
24224,8
24225,0
24226,8
24227,0
24228,3
24229,4
24230,0
24231,0
24232,0
24233,4
24234,9
24235,8
24236,3
24237,4
